context_id,id,context,claim,evidence_text,response_label,pronoun_info,referent_info
fdt__124___1,fdt__124___1--0,"[""My niece recently got into cheerleading. She really seems to enjoy it."", ""Nice. Cheerleading can be done to motivate a sports team, to entertain people, or for competition. Which does she do?"", ""She does it for her high school football team, but she also entered a summer cheer competition because her coach recommended her.""]",That's awesome. ESPN has broadcast international cheerleading competitions. It's a serious sport.,"The global presentation of cheerleading was led by the 1997 broadcast of ESPN's International cheerleading competition, and the worldwide release of the 2000 film ''Bring It On''.",HALLUCINATION,"{""surface"": ""It"", ""span"": [76, 78]}","{""mentions"": [{""surface"": ""cheerleading"", ""span"": [0, 27, 39]}, {""surface"": ""Cheerleading"", ""span"": [1, 6, 18]}]}"
fdt__125___0,fdt__125___0--0,"[""Hands down, the best color is green. There is no argument.""]","I suppose I like green, because it's the color in between my two favorite colors, blue and yellow!",Green is the color between blue and yellow on the visible spectrum.,HALLUCINATION,"{""surface"": ""it"", ""span"": [32, 34]}","{""mentions"": [{""surface"": ""green"", ""span"": [0, 30, 35]}]}"
fdt__126___1,fdt__126___1--0,"[""My roommate loves Genghis Khan"", ""The Genghis Khan who founded the Mongol Empire?"", ""Yes! He admires his strength""]",He united many of the nomadic tribe of Northeast Asia.,He came to power by uniting many of the nomadic tribes of Northeast Asia.,NON-HALLUCINATION,"{""surface"": ""He"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""Genghis Khan"", ""span"": [0, 18, 30]}, {""surface"": ""Genghis Khan"", ""span"": [1, 4, 16]}]}"
fdt__128___0,fdt__128___0--0,"[""I remember as a child listening to Elvis Presley sing. What a voice that man had!""]","Indeed! He was an awesome singer, musician and actor!","Elvis Aaron Presley (January 8, 1935 – August 16, 1977) was an American singer, musician, and actor.",HALLUCINATION,"{""surface"": ""He"", ""span"": [8, 10]}","{""mentions"": [{""surface"": ""Elvis Presley"", ""span"": [0, 35, 48]}]}"
fdt__128___2,fdt__128___2--0,"[""I remember as a child listening to Elvis Presley sing. What a voice that man had!"", ""Oh, really? I know that he was an actor in addition to a singer."", ""Very talented man. I also remember the day he died - I was at work as a server in a pub and the news came over the radio. Very sad."", ""That would have been back in 1977, when he died."", ""Sure was. I wonder what he'd have been like today if he hadn't got into drugs and stuff. Any idea when he was born?""]","He was born on January 8, 1935. Long time ago haha","Elvis Aaron Presley (January 8, 1935 – August 16, 1977) was an American singer, musician, and actor.",HALLUCINATION,"{""surface"": ""He"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""Elvis Presley"", ""span"": [0, 35, 48]}]}"
fdt__128___3,fdt__128___3--0,"[""I remember as a child listening to Elvis Presley sing. What a voice that man had!"", ""Oh, really? I know that he was an actor in addition to a singer."", ""Very talented man. I also remember the day he died - I was at work as a server in a pub and the news came over the radio. Very sad."", ""That would have been back in 1977, when he died."", ""Sure was. I wonder what he'd have been like today if he hadn't got into drugs and stuff. Any idea when he was born?"", ""He was born on January 8, 1935."", ""Gosh, only three days after my Mom, the very same year. A long time ago, though she'd dispute that, lol! He was huge back in the day.""]","He will never be forgotten as the King of Rock and Roll, or just the King","Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ''King of Rock and Roll'' or simply ''the King''.",HALLUCINATION,"{""surface"": ""He"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""Elvis Presley"", ""span"": [0, 35, 48]}]}"
fdt__130___0,fdt__130___0--0,"[""What do you know about waterfowl hunting?""]","It's a sport, especially a UK thing.People go  hunting  for ducks, geese, or other waterfowl for food and sport.","Waterfowl hunting (also called wildfowling or waterfowl shooting in the UK) is the practice of hunting ducks, geese, or other waterfowl for food and sport.",HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""waterfowl hunting"", ""span"": [0, 23, 40]}]}"
fdt__131___1,fdt__131___1--0,"[""I love Guns N' Roses!"", ""Awesome! Did you know they formed in 1985?"", ""That was a while ago. I wonder what their first song was?""]","Oh it was Appetite for Destruction, killer tune! 1987","Guns N' Roses' debut album, ''Appetite for Destruction'' (1987), reached number one on the ''Billboard'' 200 a year after its release, on the strength of ''Sweet Child o' Mine'', the band's only single to reach number one on the ''Billboard'' Hot 100.",HALLUCINATION,"{""surface"": ""it"", ""span"": [3, 5]}","{""mentions"": [{""surface"": ""their first song"", ""span"": [2, 36, 52]}]}"
fdt__136___0,fdt__136___0--0,"[""I need to learn more about accounting""]","Well, accounting is called the ''language of business'' and it measures the results of a company's economic activities.","Accounting, which has been called the ''language of business'', measures the results of an organization's economic activities and conveys this information to a variety of users, including investors, creditors, management, and regulators.",NON-HALLUCINATION,"{""surface"": ""it"", ""span"": [60, 62]}","{""mentions"": [{""surface"": ""accounting"", ""span"": [0, 27, 37]}]}"
fdt__137___2,fdt__137___2--0,"[""I was looking at adopting a goldendoodle. Can you tell me anything about them?"", ""Well, the Goldendoodle is a cross-breed dog."", ""Which breeds are crossed? Is one a poodle?"", ""I don't have that information but the name was coined in 1992 as an analogy to \""Labradoodle\""."", ""Oh ok. It is a cute name. I was hoping to get one that is a puppy.""]",it was first bred by Monica Dickens in 1969,The Goldendoodle was first bred by Monica Dickens in 1969.,NON-HALLUCINATION,"{""surface"": ""it"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""goldendoodle"", ""span"": [0, 28, 40]}, {""surface"": ""the Goldendoodle"", ""span"": [1, 6, 22]}]}"
fdt__139___0,fdt__139___0--0,"[""Do you like the color green?""]","You mean the color between blue and yellow, yes! Love it!",Green is the color between blue and yellow on the visible spectrum.,HALLUCINATION,"{""surface"": ""it"", ""span"": [54, 56]}","{""mentions"": [{""surface"": ""the color green"", ""span"": [0, 12, 27]}]}"
fdt__139___3,fdt__139___3--0,"[""Do you like the color green?"", ""As a bot, I can't see colors, but I can tell you it's between yellow and blue on the spectrum of visible light."", ""I also like blue due to it being the color of the sky."", ""That's nice. As for green, many animals have adapted a green color as a natural camouflage."", ""Yeah, green is all over nature."", ""There are also minerals that are green, like emeralds. Did you know they get their green color from chromium?"", ""No, I didn't, neat! I like green because of St. Patrick's day.""]",Since the middle ages green is the color of money. It's has always been associated with merchants and bankers.,"In the Middle Ages and Renaissance, green was the color commonly associated with merchants, bankers and the gentry, while red was reserved for the nobility.",HALLUCINATION,"{""surface"": ""It"", ""span"": [51, 53]}","{""mentions"": [{""surface"": ""green"", ""span"": [0, 22, 27]}, {""surface"": ""green"", ""span"": [3, 20, 25]}, {""surface"": ""green"", ""span"": [3, 55, 60]}, {""surface"": ""green"", ""span"": [4, 6, 11]}, {""surface"": ""green"", ""span"": [5, 33, 38]}, {""surface"": ""green"", ""span"": [5, 83, 88]}, {""surface"": ""green"", ""span"": [6, 27, 32]}]}"
fdt__143___1,fdt__143___1--0,"[""Are you a fan of Guns N' Roses?"", ""Not really a big fan. Are you? They are an American hard rock band originally from California."", ""I'm not really a fan either. When did they form?""]","They formed in 1985, from Los Angeles!","Guns N' Roses, often abbreviated as GNR, is an American hard rock band from Los Angeles, California, formed in 1985.",NON-HALLUCINATION,"{""surface"": ""They"", ""span"": [0, 4]}","{""mentions"": [{""surface"": ""Guns N' Roses"", ""span"": [0, 17, 30]}]}"
fdt__149___0,fdt__149___0--0,"[""Out of all of the colors of the rainbow I think Green is my favorite""]",Green is such a great color and it is between blue and yellow.,Green is the color between blue and yellow on the visible spectrum.,HALLUCINATION,"{""surface"": ""it"", ""span"": [32, 34]}","{""mentions"": [{""surface"": ""Green"", ""span"": [0, 48, 53]}]}"
fdt__150___0,fdt__150___0--0,"[""skiing looks hard.""]","It really does, even as a form of transport or recreation.","Skiing can be a means of transport, a recreational activity or a competitive winter sport in which the participant uses skis to glide on snow.",HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""skiing"", ""span"": [0, 0, 6]}]}"
fdt__150___1,fdt__150___1--0,"[""skiing looks hard."", ""Is that so? I know that it can be us as a form of transportation as well as recreation."", ""oh yea it seems dangerous too.""]",It can be if you don't ski properly either as recreation or transport.,"Skiing can be a means of transport, a recreational activity or a competitive winter sport in which the participant uses skis to glide on snow.",HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""skiing"", ""span"": [0, 0, 6]}]}"
fdt__150___4,fdt__150___4--0,"[""skiing looks hard."", ""Is that so? I know that it can be us as a form of transportation as well as recreation."", ""oh yea it seems dangerous too."", ""I see. It can also be a competitive sport as well."", ""Yeah, that's true."", ""That's in addition to being a form of transport or recreation."", ""OK. How does one ski, anyway?"", ""To ski you basically use skis to glide on the snow."", ""yea seems easy but it isnt""]","I know, gliding on the snow in skis seems easier than it actually is.","Skiing can be a means of transport, a recreational activity or a competitive winter sport in which the participant uses skis to glide on snow.",HALLUCINATION,"{""surface"": ""it"", ""span"": [54, 56]}","{""mentions"": [{""surface"": ""skiing"", ""span"": [0, 0, 6]}]}"
fdt__151___0,fdt__151___0--0,"[""I love little dogs! One of my favorite breeds are chihuahuas. Have you ever owned one?""]",No but i have a neighbor that have three of them and they are of variety of colors,"Chihuahuas come in a wide variety of colors, and two coat lengths.",HALLUCINATION,"{""surface"": ""they"", ""span"": [53, 57]}","{""mentions"": [{""surface"": ""chihuahuas"", ""span"": [0, 50, 60]}]}"
fdt__154___2,fdt__154___2--0,"[""I know a few girls that cheerlead at my college. They are beautiful and really friendly!"", ""Many universities in Australia have distinctive clothes."", ""Cheerleading"", ""Cheerleading includes activities such as chanting mottoes and very intense physical activity."", ""Cool, do you know how common cheerleading is in australia?""]",Cheerleading started in the US. It's mostly an American sport.,"Cheerleading originated in the United States, and remains predominantly in America, with an estimated 1.5 million participants in all-star cheerleading.",NON-HALLUCINATION,"{""surface"": ""It"", ""span"": [32, 34]}","{""mentions"": [{""surface"": ""Cheerleading"", ""span"": [2, 0, 12]}, {""surface"": ""Cheerleading"", ""span"": [3, 0, 12]}, {""surface"": ""cheerleading"", ""span"": [4, 29, 41]}]}"
fdt__155___0,fdt__155___0--0,"[""I love to read harry potter books""]",I never read the books they was so huge but I seen all the movies of the young wizard I loved them.,"The novels chronicle the life of a young wizard, Harry Potter, and his friends Hermione Granger and Ron Weasley, all of whom are students at Hogwarts School of Witchcraft and Wizardry.",HALLUCINATION,"{""surface"": ""they"", ""span"": [23, 27]}","{""mentions"": [{""surface"": ""harry potter books"", ""span"": [0, 15, 33]}]}"
