context_id,id,context,claim,evidence_text,response_label,pronoun_info,referent_info
fdr__451___1,fdr__451___1--0,"[""To be honest, I am more attracted to blonde hair than brown or dark"", ""Interesting. Did you know that the blond hair is characterized by levels of the eumelanin pigment that are low?"", ""I am not really knowledgeable about it scientific aspect, but there is something in it that makes me feel compelled to its beauty""]","I know a lot about it, strangely. There's a Fischer-Scale that ranges from A to O, light blonde to dark blonde. Mine is an A shade.","On the Fischer–Saller scale, blond color ranges from A (light blond) to O (dark blond).",HALLUCINATION,"{""surface"": ""it"", ""span"": [19, 21]}","{""mentions"": [{""surface"": ""blonde hair"", ""span"": [0, 37, 48]}, {""surface"": ""blond hair"", ""span"": [1, 35, 45]}]}"
fdr__452___2,fdr__452___2--0,"[""I'm into the game Technomancer, what about you?"", ""I don't play videogames as a bot. Do you know about the developers and publishers? They're called Spiders and Focus Home Interactive respectively."", ""No I haven't, those sort of things don't really interest me. You know, I keep hearing and seeing rpg thrown around but don't really know why it's called that."", ""Well, a rpg stands for role-playing video game. It is a type of genre in video games that has a well-defined world for the players to play in."", ""Oh I sorta get it now. Can genres be different but only slightly?""]",It is an an action game,"For example, an action game can be classified into many subgenres such as platform games and fighting games.",HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""the game Technomancer"", ""span"": [0, 9, 30]}]}"
fdr__453___1,fdr__453___1--0,"[""I enjoy barbershop music!  Do you enjoy it as well?"", ""I am a bot so no music preferences for me. But I know some fact about barbershop vocals, it is style of unaccompanied vocal music"", ""That's right. What else do you know ?""]",I believe it started in the 1930s.,"Barbershop vocal harmony, as codified during the barbershop revival era (1930s–present), is a style of a cappella close harmony, or unaccompanied vocal music, characterized by consonant four-part chords for every melody note in a predominantly homophonic texture.",NON-HALLUCINATION,"{""surface"": ""it"", ""span"": [10, 12]}","{""mentions"": [{""surface"": ""barbershop music"", ""span"": [0, 8, 24]}, {""surface"": ""barbershop vocals"", ""span"": [1, 70, 87]}]}"
fdr__455___1,fdr__455___1--0,"[""One of my favorite foods is a nice steak with wine"", ""Which type of steak are you talking about as we have fish steaks, ground meat steaks, pork steak and many more varieties of steaks."", ""Typically I would go with a meat or pork type steak.  I love bacon wrapped pork chops""]",Definitely. Everyone like pork. It is  one of the most commonly consumed meats in the world.,Pork is one of the most commonly consumed meats in the world.,HALLUCINATION,"{""surface"": ""It"", ""span"": [32, 34]}","{""mentions"": [{""surface"": ""pork"", ""span"": [1, 86, 90]}, {""surface"": ""pork"", ""span"": [2, 36, 40]}, {""surface"": ""pork"", ""span"": [2, 75, 79]}]}"
fdr__455___2,fdr__455___2--0,"[""One of my favorite foods is a nice steak with wine"", ""Which type of steak are you talking about as we have fish steaks, ground meat steaks, pork steak and many more varieties of steaks."", ""Typically I would go with a meat or pork type steak.  I love bacon wrapped pork chops"", ""Sounds good. Pork is actually very commonly consumed around the world"", ""I know some religions don't eat pork though.""]","Of course yes, I know that. Which process do you adopt when making your steak. Do you rather grill it or  pan-fried, or broiled.","Steaks are usually grilled, but they can be pan-fried, or broiled.",HALLUCINATION,"{""surface"": ""it"", ""span"": [99, 101]}","{""mentions"": [{""surface"": ""pork"", ""span"": [1, 86, 90]}, {""surface"": ""pork"", ""span"": [2, 36, 40]}, {""surface"": ""pork"", ""span"": [2, 75, 79]}]}"
fdr__455___3,fdr__455___3--0,"[""One of my favorite foods is a nice steak with wine"", ""Which type of steak are you talking about as we have fish steaks, ground meat steaks, pork steak and many more varieties of steaks."", ""Typically I would go with a meat or pork type steak.  I love bacon wrapped pork chops"", ""Sounds good. Pork is actually very commonly consumed around the world"", ""I know some religions don't eat pork though."", ""I don't have many information about that. Now back to steak, do you grill, broil or pan-fry yours ?"", ""I tried pan fried, but I filled the house with smoke and set the smoke detectors off. Now its just grilling for me!""]","Sometimes you can cook it in sauce too such as  in steak and kidney pie, or minced and formed into patties, such as hamburgers and i know by that you will not set your smoke detector on","Steak can also be cooked in sauce, such as in steak and kidney pie, or minced and formed into patties, such as hamburgers.",HALLUCINATION,"{""surface"": ""it"", ""span"": [23, 25]}","{""mentions"": [{""surface"": ""steak"", ""span"": [0, 35, 40]}, {""surface"": ""steak"", ""span"": [1, 14, 19]}, {""surface"": ""steaks"", ""span"": [1, 58, 64]}, {""surface"": ""steaks"", ""span"": [1, 78, 84]}, {""surface"": ""steak"", ""span"": [1, 91, 96]}, {""surface"": ""steaks"", ""span"": [1, 124, 130]}, {""surface"": ""steak"", ""span"": [2, 46, 51]}, {""surface"": ""steak"", ""span"": [5, 54, 59]}]}"
fdr__458___3,fdr__458___3--0,"[""I really love McDonald's. They have some really good food, Do you know about them?"", ""Yes I do, I know that it was established in 1940 in San Bernardino"", ""Wow way back in the 40's? Thats wild. What kind of food did they have back then, was it the same stuff served today at McDonald's?"", ""I am not sure about the food back then, but I know that the business was rechristened as a stand for hamburguers"", ""Thats true I bet now they use more processed stuff. Was Ronald McDonald still around when they opened?"", ""I can't confirm that. Do you like Ronald Mcdonald the mascot of mcDonald's?"", ""I love him. What else do you know about McDonald's?""]",Micky D's is the largest restaurant chain in the world.  It has almost 40 thousand outlets in over 100 countries as of 2016.,"McDonald's is the world's largest restaurant chain by revenue, serving over 69 million customers daily in over 100 countries across approximately 36,900 outlets as of 2016.",HALLUCINATION,"{""surface"": ""It"", ""span"": [57, 59]}","{""mentions"": [{""surface"": ""McDonald's"", ""span"": [0, 14, 24]}, {""surface"": ""McDonald's"", ""span"": [2, 119, 129]}, {""surface"": ""mcDonald's"", ""span"": [5, 64, 74]}, {""surface"": ""McDonald's"", ""span"": [6, 40, 50]}]}"
fdr__459___0,fdr__459___0--0,"[""i have heard so much about Austin, Texas? what can you tell me about these beautiful city?""]","I have heard of Austin as well, it's the capital of Texas.","Austin () is the capital of the U.S. state of Texas and the seat of Travis County, with portions extending into Hays and Williamson counties.",NON-HALLUCINATION,"{""surface"": ""it"", ""span"": [32, 34]}","{""mentions"": [{""surface"": ""Austin"", ""span"": [0, 27, 33]}]}"
fdr__459___1,fdr__459___1--0,"[""i have heard so much about Austin, Texas? what can you tell me about these beautiful city?"", ""I have heard of Austin as well, it's the capital of Texas."", ""what is it located""]",Austin is located in the state of Texas. It covers Travis County but also extends to Hays and Williamson counties.,"Austin () is the capital of the U.S. state of Texas and the seat of Travis County, with portions extending into Hays and Williamson counties.",NON-HALLUCINATION,"{""surface"": ""It"", ""span"": [41, 43]}","{""mentions"": [{""surface"": ""Austin"", ""span"": [0, 27, 33]}, {""surface"": ""Austin"", ""span"": [1, 16, 22]}]}"
fdr__461___1,fdr__461___1--0,"[""Hey there, what do you know about being a veterinary physician"", ""Well, there's the basics of course -- basically a professional who practices veterinary medicine by treating animals....aka a ''vet''! Do you know any?"", ""I have owned dogs before and now have a cat so I do come into contact with them but I wouldn't say I personally know any of them.""]","We've used them for dogs too -- but of course they can specialize in all *sorts* of animals -- like companion animals, livestock, zoo animals, horses....all of our furry friends we love so much.","These veterinarians may be involved in a general practice, treating animals of all types; they may be specialized in a specific group of animals such as companion animals, livestock, zoo animals or equines; or may specialize in a narrow medical discipline such as surgery, dermatology or internal medicine .",HALLUCINATION,"{""surface"": ""they"", ""span"": [46, 50]}","{""mentions"": [{""surface"": ""veterinary physician"", ""span"": [0, 42, 62]}, {""surface"": ""vet"", ""span"": [1, 128, 131]}]}"
fdr__461___3,fdr__461___3--0,"[""Hey there, what do you know about being a veterinary physician"", ""Well, there's the basics of course -- basically a professional who practices veterinary medicine by treating animals....aka a ''vet''! Do you know any?"", ""I have owned dogs before and now have a cat so I do come into contact with them but I wouldn't say I personally know any of them."", ""I see. They can specialize in all *sorts* of animals -- like companion animals, livestock, animals in zoos, the list goes on."", ""Do you know how much schooling it takes to become a Vet and the difficulty of the schooling?"", ""I don't know that, but I do know that in the UK, animal treatment can only be done by registered vets. It's illegal to call yourself a veterinarian if you aren't registered."", ""If medical school is different in different countries then the schooling to become a Vet is different as well for sure.  I also wonder if they specialize and how many specializations there are.""]","They do! No idea of how many specialties, but I do know there are specialists in surgery, dermatology, and internal medicine.","These veterinarians may be involved in a general practice, treating animals of all types; they may be specialized in a specific group of animals such as companion animals, livestock, zoo animals or equines; or may specialize in a narrow medical discipline such as surgery, dermatology or internal medicine .",NON-HALLUCINATION,"{""surface"": ""They"", ""span"": [0, 4]}","{""mentions"": [{""surface"": ""veterinary physician"", ""span"": [0, 42, 62]}, {""surface"": ""vet"", ""span"": [1, 128, 131]}, {""surface"": ""Vet"", ""span"": [4, 52, 55]}, {""surface"": ""vets"", ""span"": [5, 97, 101]}, {""surface"": ""veterinarian"", ""span"": [5, 135, 147]}, {""surface"": ""Vet"", ""span"": [6, 85, 88]}]}"
fdr__462___4,fdr__462___4--0,"[""My house is only 300 square feet.  I love having a tiny house!"", ""That is awesome! You must support the tiny house movement which advocates for living in tiny homes! :)"", ""Yes I do, do you know a lot about it?"", ""Yes I do, Sarah Susanka actually started the movement after she published her novel in 1997"", ""Its not that old of a movement then.  What is the average size of a tiny home?"", ""I am not sure, since there is no set definition. Basically any house under a certain size is considered a tiny house."", ""Oh ok, it seems like they work best for small families or single people."", ""Yeah, there are also tiny houses on wheels which are 96sq ft in size!"", ""That is very tiny there.""]","Yes they are, there are also Escape Homes which were founded in 1993.","A Wisconsin producer, Escape Homes was founded in 1993.",HALLUCINATION,"{""surface"": ""they"", ""span"": [4, 8]}","{""mentions"": [{""surface"": ""tiny house"", ""span"": [0, 51, 61]}, {""surface"": ""tiny homes"", ""span"": [1, 88, 98]}, {""surface"": ""tiny home"", ""span"": [4, 68, 77]}, {""surface"": ""tiny house"", ""span"": [5, 106, 116]}, {""surface"": ""tiny houses"", ""span"": [7, 21, 32]}]}"
